Customer_ID,avg_SoW,sow_std,months_active,recent_SoW,early_SoW,sow_trend,total_lifetime_spend,txn_count,recency_days,pct_Apparel,pct_Beauty,pct_Bill Payments,pct_Electronics,pct_Furniture,pct_Grocery,pct_Kids And Toys,pct_Large Applicances,pct_Outdoor,pct_Travel,pctpay_ABC Bank Credit Card,pctpay_Cash/UPI,pctpay_Debit Card,pctpay_Other Bank Credit Card,pctpay_XYZ Wallet,Age,Gender,Membership_Type,Credit_Card_Open_Date,Credit_Card_Closed_Date,Credit_Card_Limit,Credit_Card_APR,is_card_active,tenure_months,credit_utilization_proxy,is_silent_attrition,sow_tier,micro_segment,micro_segment_name,relative_sow_change,target_decline,sow_risk_score,recommended_offer,recoverable_spend,priority_score
50541,-7.839491001715457,19.702796391778104,45,1.8676216524109233,0.0,0.0,11321.88,6,1,0.14410680911650717,0.14240744469999683,0.0,-0.0971163799651648,1.033879532374482,0.0,0.0,0.0,-0.22327740622582118,0.0,0.764069218186379,0.0,0.3330471617787858,-0.09711637996516478,0.0,26,Male,Non-Prime,2022-11-13,,222000.0,33.53,True,45.2,0.050999459459459454,0,Dormant/Never Used,,Not Targeted (High/Dormant SoW),,0,0.3859081,Standard engagement nurture,100079.65638250219,38621.549745860844
97645,0.2729488681353576,0.3937519088079644,50,0.0,0.0,0.0,93115.27,29,59,0.04139417734599277,0.02851573109329974,0.050827431419143185,0.06583227434125467,0.2561811827426372,0.03918895364852618,0.017260326904491606,0.29700875055186976,0.03295914837598603,0.17083202357679897,0.17337725595383016,0.12091013643626873,0.33073254257867696,0.20138802153502858,0.17359204349619564,60,Male,Prime,2022-06-04,,177000.0,30.79,True,50.6,0.5260749717514125,0,Low SoW - At Risk,0.0,High-Spend Leakers,,0,0.5704523,Category-expansion challenge: bonus 4% cashback on Apparel/Travel for 60 days if XYZ_Inc SoW rises 15pp,67699.56244738179,38619.36927190272
54129,0.0,0.0,14,0.0,0.0,0.0,43667.23,12,107,0.09267659066077698,0.0975191236082527,0.05660972770656623,0.07116228805903192,-0.061517984996987456,0.04175556819152486,0.0406622998527729,0.661132386918062,0.0,0.0,0.0,0.46100519771920495,0.16024213122746736,0.2446475308829985,0.1341051401703291,34,Female,Prime,2025-06-05,,160000.0,29.28,True,14.0,0.2729201875,0,Dormant/Never Used,,Not Targeted (High/Dormant SoW),,0,0.88425994,Standard engagement nurture,43667.23,38613.182144558436
41798,0.0,0.0,34,0.0,0.0,0.0,39950.64,9,188,0.07212925750375965,0.021176131346081064,0.0,0.40727758053437946,0.23552714049136633,0.009418622580264045,0.0,0.0,0.0,0.2544712675441495,0.0,0.23044386773278228,0.13107950210559832,0.13504239231211315,0.5034342378495064,56,Female,Prime,2021-11-10,2024-08-07,127000.0,34.41,False,57.5,0.314571968503937,0,Dormant/Never Used,,Not Targeted (High/Dormant SoW),,0,0.96564186,Standard engagement nurture,39950.64,38578.010165719985
49130,0.1499285167182199,0.2958139913497481,47,0.24371613865512423,0.0,0.0,71538.76,22,24,0.031464202063329026,0.0414540313530735,-0.012410614889047563,0.1589567669330584,0.31434805411779576,0.06484876170624149,0.00012119304276451078,0.37797118652881323,0.023246419143971745,0.0,0.20970016813263184,0.21111618373033023,0.10005275461861514,0.10847755817964974,0.370653335338773,30,Male,Prime,2022-09-11,,196000.0,34.7,True,47.3,0.3649936734693877,0,Low SoW - At Risk,0.0,High-Spend Leakers,,0,0.6340731,Category-expansion challenge: bonus 4% cashback on Apparel/Travel for 60 days if XYZ_Inc SoW rises 15pp,60813.059825339275,38559.92406450644
94223,0.0,0.0,12,0.0,0.0,0.0,71600.37,19,47,-0.0031175816549551386,0.0,0.011607481916643727,0.16020112745227433,0.10504023931719907,0.05872804847237521,0.040954397302695504,0.31591205464441036,0.13668057860594854,0.17399365394340838,0.0,0.08680611566672071,0.020537184374885217,0.13009374113569527,0.7625629588226989,43,Male,Prime,2021-12-20,2022-11-28,274000.0,28.96,False,56.1,0.26131521897810217,0,Dormant/Never Used,,Not Targeted (High/Dormant SoW),,0,0.5384633,Standard engagement nurture,71600.37,38554.17111805379
46359,0.20655877668873643,0.41138972580105665,14,0.3333333333333333,0.0,0.3333333333333333,67540.74,23,18,0.1141984822789919,-0.06872074543453328,-0.00837346466739926,0.28057554595937206,0.2975344954763599,0.05389709973565584,0.13944591071995951,-0.0620943744471855,0.018409629506576326,0.23512742087220245,0.0820455920382276,0.11039159476191703,0.0368910675245785,0.27636475407287514,0.4943069916024017,57,Female,Prime,2025-06-29,,144000.0,34.46,True,13.2,0.4690329166666667,0,Low SoW - At Risk,0.0,High-Spend Leakers,,0,0.71912813,Category-expansion challenge: bonus 4% cashback on Apparel/Travel for 60 days if XYZ_Inc SoW rises 15pp,53589.607368947996,38537.79423468839
62698,0.2944621934545958,0.4442796790693555,12,0.0,0.5,-0.5,59464.89,18,65,0.025867028426353772,0.04591331119926397,0.0,0.23301565007519565,0.12808465634090974,0.06036082804491861,0.01959492399632792,0.16816629106687997,0.0,0.3189973108501504,0.11042078779595825,0.23639512323994882,0.13874489635817036,0.09100277491474382,0.42343641769117873,57,Male,Prime,2025-08-14,,164000.0,34.92,True,11.7,0.3625907926829268,1,Low SoW - At Risk,0.0,"Silent Attrition (Card Active, Unused)",-1.0,1,0.91745424,"Urgent win-back: direct outreach + reactivation bonus (e.g. one-time 5% cashback on next purchase) — this cohort abandoned the card without closing it, so standard engagement triggers won't reach them; needs proactive contact",41954.72805706374,38491.54325754212
17696,0.1831455868109978,0.3739026389186863,26,0.0,0.0,0.0,53140.31,13,93,0.024068169718994867,0.053554260409847065,0.004152967869400838,0.23008860881692259,0.5695561429731968,0.0,0.01616437691086108,0.10241547330077677,0.0,0.0,0.1481914576712104,0.08659509137225581,0.03144430282774037,0.44089016417104077,0.2928789839577526,38,Male,Prime,2024-06-15,,277000.0,34.91,True,25.9,0.19184227436823104,1,Low SoW - At Risk,1.0,"Silent Attrition (Card Active, Unused)",,0,0.88604426,"Urgent win-back: direct outreach + reactivation bonus (e.g. one-time 5% cashback on next purchase) — this cohort abandoned the card without closing it, so standard engagement triggers won't reach them; needs proactive contact",43407.89674173167,38461.31791335829
59720,0.0,0.0,9,0.0,0.0,0.0,43767.99,12,261,0.09835864064125403,0.0924250805211754,-0.02344795819958833,0.1437134764470564,0.3227502565230892,0.0,0.137723253912277,0.0,0.0,0.22847725015473638,0.0,0.42396121000758774,0.0,0.03517981977239531,0.5408589702200169,44,Male,Prime,2025-11-10,,251000.0,30.27,True,8.8,0.1743744621513944,0,Dormant/Never Used,,Not Targeted (High/Dormant SoW),,0,0.8780922,Standard engagement nurture,43767.99,38432.33191398203
51013,0.17064574624071552,0.36623582983868086,55,0.0,0.0,0.0,76467.09,19,71,0.010003780711414546,0.08702358099412441,0.016259151485952975,0.4616086475894401,0.20595736021862476,0.04122492434326976,0.0,0.0,0.09151937127462285,0.08640318338255058,0.21536349820556794,0.24412371387481857,0.1510980736941866,0.09287838729053245,0.2965363269348945,38,Male,Prime,2022-01-18,,247000.0,30.59,True,55.2,0.3095833603238866,0,Low SoW - At Risk,0.0,High-Spend Leakers,,0,0.60599464,Category-expansion challenge: bonus 4% cashback on Apparel/Travel for 60 days if XYZ_Inc SoW rises 15pp,63418.306364094045,38431.15384745758
92545,0.22388068360176006,0.38335318235267285,23,0.0,0.7366305894241381,-0.7366305894241381,61467.66,22,3,0.052671925366932784,0.022623278647666105,0.0,0.3417029377724807,0.0,0.07752922431080018,0.0,0.0,0.13514521294612483,0.37032742095599536,0.20185769232145814,0.31505152465540415,0.18439208520382913,0.1462723650127563,0.1524263328065523,18,Male,Non-Prime,2024-09-04,,255000.0,33.92,True,23.2,0.24104964705882354,0,Low SoW - At Risk,0.0,High-Spend Leakers,-1.0,1,0.8049069,Category-expansion challenge: bonus 4% cashback on Apparel/Travel for 60 days if XYZ_Inc SoW rises 15pp,47706.238259799444,38399.080572452716
67904,0.25,0.5,6,0.0,0.5,-0.5,58998.44,20,15,0.014367837522483646,0.06929437456312405,0.0,0.25674814452721123,0.1582068949619685,0.04762397107448943,0.03979766244666808,0.09745427167226794,0.1470110057147274,0.1694958375170598,0.25566116663423644,0.1173883580650607,0.0747445186686292,0.11184872006785264,0.44035723656422104,43,Male,Non-Prime,2024-11-20,2025-04-16,198000.0,34.94,False,20.6,0.2979719191919192,0,Low SoW - At Risk,0.0,High-Spend Leakers,-1.0,1,0.8672953,Category-expansion challenge: bonus 4% cashback on Apparel/Travel for 60 days if XYZ_Inc SoW rises 15pp,44248.83,38376.80338697613
32306,0.25,0.5,6,0.0,0.3333333333333333,-0.3333333333333333,73220.25,24,1,0.19202761531133805,0.09939859533394109,0.016447089432226742,0.07406871732888101,0.0,0.04115118426937903,0.0427120912589072,0.3216321987428341,0.0,0.21256250832249277,0.14491496546378904,0.27142545948695884,0.10287031251600479,0.07898334135706994,0.4018059211761773,39,Male,Prime,2025-10-14,2026-03-01,177000.0,34.24,False,9.7,0.41367372881355935,0,Low SoW - At Risk,0.0,High-Spend Leakers,-1.0,1,0.69876635,Category-expansion challenge: bonus 4% cashback on Apparel/Travel for 60 days if XYZ_Inc SoW rises 15pp,54915.1875,38372.885169915855
81069,0.3333333333333333,0.5773502691896258,32,0.0,0.0,0.0,86992.24,24,90,0.014430712440557917,-0.0013219569929455778,0.01572714991590055,0.1937488907056538,0.19232945375357619,0.0209556622521733,0.0431695976560668,0.257967492272874,0.1419409363409886,0.12105206165515454,0.11379474766944729,0.360594922029827,0.05725188821439704,0.17363387814821185,0.29472456393811675,21,Male,Non-Prime,2022-06-22,2025-01-10,106000.0,34.44,False,50.0,0.8206815094339623,0,Moderate SoW - Growable,0.0,High-Spend Leakers,,0,0.66149455,Category-expansion challenge: bonus 4% cashback on Apparel/Travel for 60 days if XYZ_Inc SoW rises 15pp,57994.826666666675,38363.26194734892
60789,0.11802010113921782,0.30388022982498974,33,0.0,0.0,0.0,65265.76,21,33,0.0,0.08818544363844075,0.00805046934257718,0.05485694183289983,0.23809329731240395,0.08481813434793375,0.08545491541046944,0.3064390884286033,0.0,0.13410170968667187,0.23899637420907993,0.09432081998279038,0.17390711454214278,0.06345149432106514,0.4293241969449218,46,Male,Non-Prime,2023-11-22,,282000.0,29.95,True,32.7,0.23143886524822696,0,Low SoW - At Risk,0.0,High-Spend Leakers,,0,0.6661863,Category-expansion challenge: bonus 4% cashback on Apparel/Travel for 60 days if XYZ_Inc SoW rises 15pp,57563.08840387208,38347.73933178578
21790,0.0,0.0,13,0.0,0.0,0.0,39232.69,12,191,0.0,0.0,0.0,0.3748193152190177,0.2005021832558512,0.09975303758166978,0.03107179242616298,0.1735833051468049,0.0,0.1202703663704936,0.0,0.6357652253771026,0.26821790705658977,0.04463293238368309,0.05138393518262449,56,Male,Non-Prime,2024-02-17,2025-02-10,133000.0,30.04,False,29.8,0.2949826315789474,0,Dormant/Never Used,,Not Targeted (High/Dormant SoW),,0,0.9773717,Standard engagement nurture,39232.69,38344.92063280583
27708,0.0,0.0,11,0.0,0.0,0.0,62367.51,15,10,0.16081177523361123,0.0,0.008479094323310326,0.09979218346219049,0.33003305727613624,0.01805908236516096,0.06690550897414374,0.31591929836544697,0.0,0.0,0.0,0.5154844245024373,0.16203164115418428,0.13367216359928433,0.18881177074409417,60,Male,Non-Prime,2023-10-29,2024-08-06,291000.0,28.12,False,33.5,0.21432134020618557,0,Dormant/Never Used,,Not Targeted (High/Dormant SoW),,0,0.6146136,Standard engagement nurture,62367.51,38331.91938415468
87401,0.1864399648543531,0.43835876017266995,40,0.0,0.0,0.0,63832.63,17,83,0.030926502636660906,0.014996562103112468,0.024775259925840436,0.15674569573586425,0.0,0.040117726623515274,0.07273975708035217,0.4857452998568287,0.017293663131223016,0.15665953290660278,0.3758970921298402,0.08296070520672578,0.16042531852439731,0.06385652604318513,0.3168603580958516,57,Female,Prime,2023-04-22,,295000.0,33.33,True,39.9,0.21638179661016949,0,Low SoW - At Risk,0.0,High-Spend Leakers,,0,0.7377655,Category-expansion challenge: bonus 4% cashback on Apparel/Travel for 60 days if XYZ_Inc SoW rises 15pp,51931.67670623907,38313.39896408658
56703,0.2,0.447213595499958,8,0.0,0.5,-0.5,61398.75,18,65,0.027646816914025124,0.03908972088193978,0.010335552433885056,0.3864370202976445,0.12435464891386226,0.0013278771961969887,0.06196152201795639,0.27673543842504933,0.11697664854740529,-0.04486524562796474,0.036666544514342723,0.3616083389319816,0.16796319143305033,0.0,0.4337619251206254,42,Male,Non-Prime,2024-10-23,2025-05-07,271000.0,34.32,False,21.5,0.22656365313653137,0,Low SoW - At Risk,0.0,High-Spend Leakers,-1.0,1,0.7798989,Category-expansion challenge: bonus 4% cashback on Apparel/Travel for 60 days if XYZ_Inc SoW rises 15pp,49119.0,38307.8531806469
72965,0.0,0.0,6,0.0,0.0,0.0,44863.450000000004,11,109,0.024964196913077347,0.1423347959196183,0.0,0.0,0.22289837272880259,0.021726817710185014,0.09760372864770765,0.38984585447619385,0.10062623360441515,0.0,0.0,0.14631286715578048,0.0,0.1847098250357474,0.6689773078084722,45,Female,Prime,2026-02-28,,119000.0,29.18,True,5.1,0.37700378151260505,0,Dormant/Never Used,,Not Targeted (High/Dormant SoW),,0,0.85349137,Standard engagement nurture,44863.450000000004,38290.56721991599
75600,0.12914582752170906,0.4239716522043488,27,-0.14009864086280607,0.0,0.0,76921.4,20,13,0.012996773329658588,0.01672343457087365,-0.015767783737685483,0.2514536916904789,0.24537462916691588,0.00394337596559605,0.05102507234657716,0.0829675486925615,0.1284015891546436,0.22288166882038032,0.16045079782739266,0.14539984971672384,0.1355647453114478,0.2108809772053031,0.3477036299391327,59,Male,Prime,2024-05-25,,239000.0,32.38,True,26.6,0.32184686192468615,0,Low SoW - At Risk,0.0,High-Spend Leakers,,0,0.5711676,Category-expansion challenge: bonus 4% cashback on Apparel/Travel for 60 days if XYZ_Inc SoW rises 15pp,66987.3221428716,38260.9872305945
34522,0.27847943451660273,0.30862239923886786,32,0.6035636733279526,0.0,0.0,88359.47,30,39,0.06150806472696135,0.024481812758722972,0.05235816828688538,0.21765669259899362,0.1628255579169952,0.03908896239418367,0.0,0.11274015111226901,0.10542344810352529,0.2239171421014635,0.0860024398063954,0.1843645055815749,0.29951752766285267,0.10306150546172356,0.32705402148745344,60,Male,Non-Prime,2022-09-04,2025-04-16,265000.0,28.9,False,47.5,0.33343196226415095,0,Low SoW - At Risk,0.0,High-Spend Leakers,,0,0.59970605,Category-expansion challenge: bonus 4% cashback on Apparel/Travel for 60 days if XYZ_Inc SoW rises 15pp,63753.174760213275,38233.16484845044
47666,-0.08154270344886227,1.6640906439802852,39,0.0,0.0,0.0,36184.52,15,195,0.07712303493317033,0.008408844445083146,0.0,0.3030983967729847,0.0,0.15079956843423653,0.04425511240718407,0.22747572718941694,0.01045364150194613,0.17838567431597824,0.2461364694073598,0.40167480458494403,0.008408844445083144,0.11240220956364765,0.2313776719989653,58,Male,Prime,2023-05-06,,160000.0,30.02,True,39.4,0.22615324999999997,0,Dormant/Never Used,,Not Targeted (High/Dormant SoW),,0,0.97560185,Standard engagement nurture,39135.10358379942,38180.279532224515
32758,0.0,0.0,13,0.0,0.0,0.0,60230.75,11,60,0.06801559004329186,0.0,0.010173208867563496,0.05812114243970066,0.2526128265047339,0.0,0.028356445835391396,0.5173349161350308,0.06538587017428805,0.0,0.0,0.2888640769042391,0.17646633986792462,0.10339950938681654,0.4312700738410198,58,Male,Non-Prime,2025-07-21,,129000.0,29.9,True,12.5,0.4669050387596899,0,Dormant/Never Used,,Not Targeted (High/Dormant SoW),,0,0.6337663,Standard engagement nurture,60230.75,38172.2191837728
57795,0.14425928266134408,0.28851856532268816,17,0.0,0.0,0.0,58974.05,12,107,0.08233655311107173,0.04195370675746366,0.0,0.4144395713029714,0.0,0.0,0.0,0.3706576027930929,0.05420282310609497,0.036409742929305336,0.169565936204144,0.22052818146286374,0.027846315455696186,0.09284134292964447,0.4892182239476515,36,Male,Non-Prime,2025-03-29,,230000.0,28.62,True,16.3,0.2564089130434783,0,Low SoW - At Risk,0.0,High-Spend Leakers,,0,0.75618994,Category-expansion challenge: bonus 4% cashback on Apparel/Travel for 60 days if XYZ_Inc SoW rises 15pp,50466.49585136577,38162.25658895164
19520,0.0,0.0,23,0.0,0.0,0.0,41377.3,13,110,0.06370667008238819,0.006604104182728211,0.0,0.260408001488739,0.20572971170182688,0.03490077892950966,0.13630903901414546,0.19598402989078556,0.09635766470987717,0.0,0.0,0.19089549100593803,0.006325207299654642,0.28268060023249464,0.5200987014619126,44,Male,Prime,2021-10-06,2023-08-10,143000.0,28.46,False,58.6,0.28935174825174825,0,Dormant/Never Used,,Not Targeted (High/Dormant SoW),,0,0.9220303,Standard engagement nurture,41377.3,38151.125561273104
93025,0.0,0.0,7,0.0,0.0,0.0,63955.3,22,8,0.15116573606878553,0.02498010329089223,0.0010910745473791848,0.07182360179688001,0.353079103686481,0.09521525190250064,0.021184796256135147,0.12063566272068146,0.031515449071460845,0.12930922065880385,0.0,0.4972263440246547,0.1270839164228766,0.052522152190670676,0.323167587361798,51,Male,Prime,2023-06-03,2023-12-23,250000.0,29.75,False,38.5,0.2558212,0,Dormant/Never Used,,Not Targeted (High/Dormant SoW),,0,0.59550506,Standard engagement nurture,63955.3,38085.70468485951
94187,0.3328303922115828,0.38865519666262627,30,0.0,0.0,0.0,77895.6,17,56,-0.028932057779900273,0.08759660365925674,0.0,0.1664102978858883,0.1745296268338648,0.02853601487118656,0.0,0.08551432943580896,0.15348299518843167,0.3328621899054632,0.43069557202203973,-0.054431059007183966,0.11261393454829285,0.0,0.5111215524368514,54,Male,Non-Prime,2024-02-10,,246000.0,31.68,True,30.1,0.3166487804878049,1,Moderate SoW - Growable,0.0,"Silent Attrition (Card Active, Unused)",,0,0.7328374,"Urgent win-back: direct outreach + reactivation bonus (e.g. one-time 5% cashback on next purchase) — this cohort abandoned the card without closing it, so standard engagement triggers won't reach them; needs proactive contact",51969.57690044344,38085.248522354486
10585,0.3333333333333333,0.5773502691896258,7,0.0,1.0,-1.0,60226.49,13,168,0.035944482236969146,0.0,0.0,0.6427827688447393,0.0,0.02673275497210613,0.0,0.2182987917775052,0.07624120216868026,0.0,0.06112592648185208,0.17268896128597233,0.14438696327811898,0.04192872604729248,0.579869422906764,29,Male,Prime,2025-09-07,2026-03-16,238000.0,34.13,False,10.9,0.2530524789915966,0,Moderate SoW - Growable,0.0,High-Spend Leakers,-1.0,1,0.94717765,Category-expansion challenge: bonus 4% cashback on Apparel/Travel for 60 days if XYZ_Inc SoW rises 15pp,40150.99333333334,38030.123452185
88189,-0.03037540991165209,0.6939060216080334,11,-1.3679762236463275,0.3333333333333333,-1.7013095569796608,44256.67,17,46,0.11873464496989947,0.23477658847807575,0.0,0.1376924653391229,0.06531151123661134,0.04770987062515096,0.017282818612426105,0.15253768527998152,0.0,0.225954415458732,0.14616621630140722,0.1312012404005995,0.36811038878433466,0.22789265437277592,0.12662950014088273,56,Male,Prime,2024-08-26,2025-06-14,117000.0,34.38,False,23.5,0.3782621367521367,0,Dormant/Never Used,,Not Targeted (High/Dormant SoW),-5.103928670938982,1,0.8337991,Standard engagement nurture,45600.98449257471,38022.060912686284
14416,-3.5770515132121563,8.8801380312829,10,0.0,-10.851248228496672,10.851248228496672,25717.13,15,30,0.24194846003422624,0.02711888923841813,0.05568817360257541,0.39770378731996925,0.11110998777857405,0.059062578133718666,0.10736812389251833,0.0,0.0,0.0,-0.021844583746320062,0.17917007068829222,0.06439521050754886,0.5215247580114889,0.25675454453899016,33,Male,Prime,2025-10-31,,185000.0,31.42,True,9.1,0.1390115135135135,1,Dormant/Never Used,,"Silent Attrition (Card Active, Unused)",,0,0.32296285,"Urgent win-back: direct outreach + reactivation bonus (e.g. one-time 5% cashback on next purchase) — this cohort abandoned the card without closing it, so standard engagement triggers won't reach them; needs proactive contact",117708.62878197375,38015.514260128155
44199,0.3265334772296058,0.4654521776329867,42,0.5,0.0,0.0,76679.49,21,48,-0.030531762796022766,0.05389655043349923,0.009699203789696567,0.2922224704415744,0.3169190353248307,0.03720890684066886,0.04226827799715412,0.13041283920902447,0.041152855867977206,0.10675162289159722,0.6140626391750911,0.09369232893959,-0.022173204334040304,0.20792000572773767,0.10649823049162169,47,Male,Prime,2023-02-21,,267000.0,34.81,True,41.9,0.2871891011235955,0,Moderate SoW - Growable,0.0,High-Spend Leakers,,0,0.7360492,Category-expansion challenge: bonus 4% cashback on Apparel/Travel for 60 days if XYZ_Inc SoW rises 15pp,51641.069498107216,38010.36661375274
87639,-0.13730018919147288,0.448898374717947,14,0.0,0.0,0.0,38302.89,15,104,0.22826476017867064,0.14674976222420819,0.048941998893556084,0.2115652369834235,0.0,0.07059597852799097,0.0,0.26107664460827895,-0.051873631467495025,0.0846792500513669,-0.028937242072334494,0.20504875741752124,0.0,0.12878767111306746,0.6951008135417458,21,Male,Non-Prime,2025-06-28,,298000.0,33.2,True,13.3,0.12853318791946308,1,Dormant/Never Used,,"Silent Attrition (Card Active, Unused)",,0,0.8716933,"Urgent win-back: direct outreach + reactivation bonus (e.g. one-time 5% cashback on next purchase) — this cohort abandoned the card without closing it, so standard engagement triggers won't reach them; needs proactive contact",43561.884043580176,37972.60302777589
38053,0.0,0.0,12,0.0,0.0,0.0,40726.54,8,169,0.0,0.0,0.005715683188407362,0.0,0.45594666279040647,0.034573278260318696,0.0,0.11591458542758604,0.145993497115149,0.24185629321813243,0.0,0.0,0.1442739795720432,0.08890688970877467,0.7668191307191821,59,Female,Non-Prime,2025-08-29,,202000.0,33.05,True,11.2,0.20161653465346535,0,Dormant/Never Used,,Not Targeted (High/Dormant SoW),,0,0.93236136,Standard engagement nurture,40726.54,37971.852400250435
60303,0.0,0.0,1,0.0,0.0,0.0,40808.51,16,121,-0.0297996667851877,0.033345740876106485,0.02200349878003387,0.0,0.09863971999957853,0.0978268993403582,0.1260582657881898,0.4737977446370868,-0.0641822012124432,0.2423099985762774,0.0,0.31774034386455174,0.11004273373372368,0.14106837029825395,0.43114855210347053,27,Male,Non-Prime,2025-04-08,2025-04-28,225000.0,34.5,False,16.0,0.18137115555555555,0,Dormant/Never Used,,Not Targeted (High/Dormant SoW),,0,0.92958486,Standard engagement nurture,40808.51,37934.973087874656
41235,0.0,0.0,20,0.0,0.0,0.0,49000.11,13,109,0.11237872731306113,0.0,0.015997311026444635,0.34741493437463716,0.06779148046810507,0.08266022259950027,0.0,0.3737573242182518,0.0,0.0,0.0,0.0999748776074176,0.16471616084127158,0.15576883398833186,0.5795401275629789,56,Male,Prime,2022-12-28,2024-07-22,161000.0,31.78,False,43.7,0.3043485093167702,0,Dormant/Never Used,,Not Targeted (High/Dormant SoW),,0,0.7728495,Standard engagement nurture,49000.11,37869.71052223027
64854,0.125,0.3535533905932738,23,0.0,0.0,0.0,85105.43,20,0,0.03643128293929072,0.049399315648836976,0.009936146259997747,0.094976901003849,0.1809911541484486,0.02159345179267645,0.042036330701813035,0.4151523586685362,0.05672752020640751,0.09275553863014382,0.11750119821966708,0.157818954677745,0.09671815300151825,0.2052388431619463,0.42272285093912343,41,Female,Non-Prime,2023-06-16,2025-04-28,201000.0,31.06,False,38.0,0.42341009950248754,0,Low SoW - At Risk,0.0,High-Spend Leakers,,0,0.5085314,Category-expansion challenge: bonus 4% cashback on Apparel/Travel for 60 days if XYZ_Inc SoW rises 15pp,74467.25125,37868.934908326046
71484,0.0,0.0,3,0.0,0.0,0.0,70952.74,19,2,0.021278952722615083,0.02468882808472231,0.0,0.3106033678191991,0.1072671753057035,0.012327360437384097,0.06476973264175563,0.2400958722665256,0.21896871072209476,0.0,0.0,0.176816145507559,0.15425803147278036,0.19953408423691604,0.4693917387827447,40,Male,Prime,2026-04-03,2026-06-18,270000.0,30.86,False,4.0,0.2627879259259259,0,Dormant/Never Used,,Not Targeted (High/Dormant SoW),,0,0.5335,Standard engagement nurture,70952.74,37853.2879064858
85433,0.0,0.0,9,0.0,0.0,0.0,72174.78,21,21,0.0,0.01201347617547293,0.03298991697653945,0.17134156834284775,0.32238560339220984,0.023496988837375048,0.12265711097422119,0.08588664904832409,0.027990386669692655,0.20123829958331704,0.0,0.13216597265693086,0.14802691466465157,0.09093605827409519,0.6288710544043223,20,Male,Non-Prime,2025-11-29,,300000.0,33.8,True,8.1,0.2405826,0,Dormant/Never Used,,Not Targeted (High/Dormant SoW),,0,0.52411556,Standard engagement nurture,72174.78,37827.92541360855
62912,0.0,0.0,11,0.0,0.0,0.0,79286.41,26,12,0.11185788333713179,0.010809418663299295,0.0008729112593192205,0.17481217777422384,0.27861470837183827,0.06640873259364373,-0.019149561696638805,0.26220798747225404,-0.012559151057539372,0.12612489328246795,0.0,0.38542342880703007,0.15585457835712324,0.03875506533843568,0.41996692749741094,58,Female,Non-Prime,2022-09-26,2023-07-03,177000.0,34.08,False,46.8,0.4479458192090396,0,Dormant/Never Used,,Not Targeted (High/Dormant SoW),,0,0.47642058,Standard engagement nurture,79286.41,37773.67754462421
24200,0.0,0.0,8,0.0,0.0,0.0,43362.51,13,127,0.05779854533328445,0.02238708045267675,0.05885867769185871,0.5135205503555953,0.1628282126657336,0.016724585361871352,0.027590653769811763,0.11284402125245979,0.027447673116708423,0.0,0.0,-0.007575207246997464,0.30995553532302444,0.02759065376981176,0.6700290181541613,34,Female,Non-Prime,2025-12-01,,103000.0,34.54,True,8.1,0.4209952427184466,0,Dormant/Never Used,,Not Targeted (High/Dormant SoW),,0,0.87095875,Standard engagement nurture,43362.51,37766.957310445905
54932,0.0,0.0,54,0.0,0.0,0.0,38769.34,10,142,0.016040768297835354,0.0,0.0,0.21387029028608692,0.0,0.03305704972021706,0.0,0.46009114418764935,0.11102716734409201,0.1659135801641194,0.0,0.44325644955524135,0.010048404228702372,0.43718593094440095,0.1095092152716554,55,Male,Non-Prime,2022-02-21,,112000.0,34.61,True,54.0,0.3461548214285714,0,Dormant/Never Used,,Not Targeted (High/Dormant SoW),,0,0.97412294,Standard engagement nurture,38769.34,37766.103520580524
80160,0.0,0.0,5,0.0,0.0,0.0,39769.67,9,96,0.0,0.0,0.0160127051594846,0.39337213509692176,0.0,0.06274530314181635,0.0,0.3505485461659601,0.08075777344896248,0.09656353698685455,0.0,0.10980327470657916,0.1151136029039215,0.14192448667539861,0.6331586357141007,51,Male,Non-Prime,2021-09-10,2022-01-11,162000.0,31.29,False,59.5,0.2454917901234568,0,Dormant/Never Used,,Not Targeted (High/Dormant SoW),,0,0.9491326,Standard engagement nurture,39769.67,37746.69113487065
34114,0.04805282571270279,0.13591391566650976,13,0.0,0.19221130285081117,-0.19221130285081117,49653.97,13,14,0.038129680265243646,0.0,0.018231170639527918,0.08984115469518349,0.1900836932072098,0.02028337311195862,0.07878383138347246,0.4533148104773898,0.11133228622001423,0.0,0.12492898352337185,0.28197443225586993,0.13425713996282673,0.12797083496042713,0.33086860929750433,50,Female,Prime,2025-07-04,,124000.0,34.81,True,13.1,0.40043524193548385,0,Low SoW - At Risk,0.0,High-Spend Leakers,-1.0,1,0.7985125,Category-expansion challenge: bonus 4% cashback on Apparel/Travel for 60 days if XYZ_Inc SoW rises 15pp,47267.95643364623,37744.05493173189
